Index;Season;Date;HomeTeam;AwayTeam;HomeTeamGoals;AwayTeamGoals;Result;HomeTeamShots;AwayTeamShots;HomeTeamShotsOnTarget;AwayTeamShotsOnTarget;HomeTeamCorners;AwayTeamCorners;HomeTeamYellow;AwayTeamYellow;HomeTeamRed;AwayTeamRed;HomeTeamFouls;AwayTeamFouls;Gameday
1391;2021;15/01/2022;Nurnberg;Paderborn;1;2;A;14;16;5;5;3;6;2;3;0;0;11;12;19
1392;2021;15/01/2022;Darmstadt;Karlsruhe;2;2;D;27;12;11;2;8;7;1;1;0;0;8;9;19
1393;2021;16/01/2022;Heidenheim;Ingolstadt;2;1;H;11;14;5;3;5;3;1;3;0;0;13;8;19
1394;2021;16/01/2022;Schalke 04;Holstein Kiel;1;1;D;21;10;4;5;6;4;0;0;0;0;13;11;19
1395;2021;16/01/2022;Sandhausen;Regensburg;0;3;A;6;15;1;6;0;9;2;2;0;0;20;15;19
1396;2021;04/02/2022;Heidenheim;Hannover;3;1;H;15;7;6;1;8;2;1;2;0;0;12;8;20
1397;2021;21/01/2022;Hamburg;St Pauli;2;1;H;15;12;7;5;7;3;2;4;0;0;11;7;20
1398;2021;21/01/2022;Fortuna Dusseldorf;Nurnberg;0;1;A;20;15;5;7;7;6;4;1;0;0;15;10;20
1399;2021;22/01/2022;Ingolstadt;Darmstadt;0;2;A;9;33;3;10;1;6;2;3;0;0;13;18;20
1400;2021;22/01/2022;Paderborn;Werder Bremen;3;4;A;16;19;8;8;3;12;3;2;0;0;11;11;20
1401;2021;22/01/2022;Erzgebirge Aue;Schalke 04;0;5;A;7;18;3;10;0;8;4;2;0;0;8;11;20
1402;2021;22/01/2022;Hansa Rostock;Heidenheim;0;0;D;15;6;3;2;7;5;1;0;0;0;10;4;20
1403;2021;23/01/2022;Hannover;Dresden;0;0;D;16;6;6;1;6;5;2;3;0;1;13;6;20
1404;2021;23/01/2022;Regensburg;Holstein Kiel;1;2;A;18;16;5;4;9;3;2;3;0;0;16;14;20
1405;2021;04/02/2022;Nurnberg;Ingolstadt;0;5;A;15;20;3;9;8;4;1;1;0;0;7;14;21
1406;2021;05/02/2022;Werder Bremen;Karlsruhe;2;1;H;21;12;7;3;3;5;0;2;0;0;8;16;21
1407;2021;05/02/2022;St Pauli;Paderborn;2;2;D;8;14;3;5;2;4;1;1;0;0;9;10;21
1408;2021;05/02/2022;Sandhausen;Erzgebirge Aue;2;0;H;17;12;8;5;8;1;4;5;0;0;21;15;21
1409;2021;05/02/2022;Schalke 04;Regensburg;2;1;H;11;13;6;2;4;6;2;3;0;0;13;7;21
1410;2021;06/02/2022;Holstein Kiel;Fortuna Dusseldorf;1;0;H;8;11;3;2;4;3;1;2;0;0;10;15;21
1411;2021;06/02/2022;Dresden;Hansa Rostock;1;4;A;10;22;4;13;8;5;3;2;0;0;13;10;21
1412;2021;06/02/2022;Darmstadt;Hamburg;0;5;A;14;15;2;9;9;5;1;0;0;0;13;5;21
1413;2021;08/02/2022;Karlsruhe;Sandhausen;0;2;A;15;12;0;6;2;0;0;3;0;0;8;14;21
1414;2021;11/02/2022;Erzgebirge Aue;Holstein Kiel;2;3;A;12;12;5;4;5;3;4;3;1;0;14;11;22
1415;2021;11/02/2022;Hansa Rostock;Werder Bremen;1;2;A;13;12;4;3;4;3;5;4;0;0;19;11;22
1416;2021;12/02/2022;Paderborn;Dresden;0;0;D;18;11;4;2;8;8;2;1;0;0;5;4;22
1417;2021;12/02/2022;Karlsruhe;Nurnberg;4;1;H;20;14;7;4;12;7;2;4;0;0;12;11;22
1418;2021;12/02/2022;Regensburg;St Pauli;2;3;A;22;12;8;6;7;3;1;2;0;0;7;15;22
1419;2021;12/02/2022;Hamburg;Heidenheim;2;0;H;13;10;6;5;3;3;1;2;0;0;9;16;22
1420;2021;13/02/2022;Fortuna Dusseldorf;Schalke 04;2;1;H;21;11;6;4;8;2;2;0;0;0;9;14;22
1421;2021;13/02/2022;Hannover;Darmstadt;2;2;D;17;16;5;4;7;4;2;5;0;0;12;21;22
1422;2021;13/02/2022;Ingolstadt;Sandhausen;0;0;D;7;11;1;4;2;2;5;2;1;0;15;17;22
1423;2021;18/02/2022;Dresden;Heidenheim;1;1;D;9;7;2;2;0;5;1;5;0;0;10;7;23
1424;2021;18/02/2022;Schalke 04;Paderborn;2;0;H;15;14;3;6;4;2;5;1;0;0;14;10;23
1425;2021;19/02/2022;Sandhausen;Hamburg;1;1;D;4;10;1;2;4;3;3;1;0;0;12;7;23
1426;2021;19/02/2022;Holstein Kiel;Karlsruhe;0;2;A;10;15;2;7;9;2;2;0;0;0;6;10;23
1427;2021;19/02/2022;Nurnberg;Regensburg;2;0;H;21;18;11;3;6;4;3;2;0;0;11;13;23
1428;2021;19/02/2022;Werder Bremen;Ingolstadt;1;1;D;22;13;9;1;12;7;0;1;0;0;7;15;23
1429;2021;20/02/2022;Fortuna Dusseldorf;Erzgebirge Aue;3;1;H;18;5;7;2;6;0;3;1;0;0;11;11;23
1430;2021;20/02/2022;St Pauli;Hannover;0;3;A;11;17;3;9;7;13;1;2;0;0;11;9;23
1431;2021;20/02/2022;Darmstadt;Hansa Rostock;1;1;D;21;5;3;3;5;2;2;3;0;0;10;21;23
1432;2021;25/02/2022;Paderborn;Erzgebirge Aue;3;3;D;11;25;9;7;7;11;3;1;0;0;14;14;24
1433;2021;25/02/2022;Hannover;Holstein Kiel;2;0;H;25;20;10;5;4;8;2;2;0;0;8;11;24
1434;2021;26/02/2022;Hansa Rostock;Nurnberg;0;2;A;17;12;4;7;9;3;2;0;0;0;12;11;24
1435;2021;26/02/2022;Ingolstadt;St Pauli;1;3;A;10;12;3;5;4;2;3;2;0;0;14;12;24
1436;2021;26/02/2022;Karlsruhe;Schalke 04;1;1;D;18;16;4;2;5;4;2;1;0;0;11;12;24
1437;2021;26/02/2022;Dresden;Darmstadt;0;1;A;13;23;3;9;7;5;3;1;0;0;7;10;24
1438;2021;27/02/2022;Hamburg;Werder Bremen;2;3;A;13;15;8;6;2;4;2;1;0;0;9;11;24
1439;2021;27/02/2022;Heidenheim;Sandhausen;1;1;D;18;9;1;6;11;4;0;2;0;0;6;12;24
1440;2021;27/02/2022;Regensburg;Fortuna Dusseldorf;0;0;D;9;10;3;4;0;6;1;1;0;0;13;15;24
1441;2021;04/03/2022;Darmstadt;Heidenheim;3;2;H;23;12;9;5;7;1;3;1;0;0;14;13;25
1442;2021;04/03/2022;Holstein Kiel;Paderborn;3;4;A;16;12;6;6;4;4;2;2;0;0;9;12;25
1443;2021;05/03/2022;Sandhausen;Hannover;3;1;H;18;7;8;2;10;6;3;1;0;0;14;10;25
1444;2021;05/03/2022;Schalke 04;Hansa Rostock;3;4;A;26;9;10;4;4;2;0;1;0;0;9;7;25
1445;2021;05/03/2022;St Pauli;Karlsruhe;3;1;H;15;11;5;2;6;5;4;2;0;0;12;11;25
1446;2021;05/03/2022;Nurnberg;Hamburg;2;1;H;10;14;4;4;4;9;3;5;0;0;10;17;25
1447;2021;06/03/2022;Fortuna Dusseldorf;Ingolstadt;3;0;H;23;12;5;4;8;5;3;4;0;1;9;14;25
1448;2021;06/03/2022;Erzgebirge Aue;Regensburg;1;0;H;17;13;7;3;4;8;2;1;0;0;12;10;25
1449;2021;06/03/2022;Werder Bremen;Dresden;2;1;H;16;15;6;7;10;9;1;2;0;0;10;11;25
1450;2021;11/03/2022;Darmstadt;Sandhausen;1;1;D;18;9;7;4;4;1;3;3;0;0;13;16;26
1451;2021;11/03/2022;Hansa Rostock;Holstein Kiel;3;2;H;13;10;6;2;6;3;2;2;0;0;9;11;26
1452;2021;12/03/2022;Heidenheim;Werder Bremen;2;1;H;11;19;4;8;6;6;3;2;1;0;13;8;26
1453;2021;12/03/2022;Paderborn;Fortuna Dusseldorf;1;1;D;18;15;8;5;7;5;4;4;0;0;14;9;26
1454;2021;12/03/2022;Dresden;St Pauli;1;1;D;13;22;5;6;4;8;0;0;0;0;10;7;26
1455;2021;13/03/2022;Hannover;Nurnberg;0;3;A;13;19;4;5;2;5;0;1;0;0;5;10;26
1456;2021;13/03/2022;Karlsruhe;Regensburg;1;1;D;16;15;4;6;7;3;2;2;0;0;14;13;26
1457;2021;13/03/2022;Ingolstadt;Schalke 04;0;3;A;9;17;3;4;7;3;3;2;0;0;18;10;26
1458;2021;18/03/2022;Erzgebirge Aue;Karlsruhe;0;3;A;15;9;4;3;6;3;1;4;0;0;9;6;26
1459;2021;01/04/2022;Dresden;Schalke 04;1;2;A;9;9;1;5;3;1;2;4;0;0;13;10;27
1460;2021;18/03/2022;St Pauli;Heidenheim;1;0;H;20;9;7;2;7;0;3;3;0;0;12;10;27
1461;2021;19/03/2022;Fortuna Dusseldorf;Hamburg;1;1;D;17;13;4;3;6;4;2;1;0;0;10;8;27
1462;2021;19/03/2022;Sandhausen;Hansa Rostock;0;1;A;16;8;2;3;14;5;4;1;0;0;10;11;27
1463;2021;19/03/2022;Schalke 04;Hannover;2;1;H;18;8;9;4;12;2;1;2;0;0;17;7;27
1464;2021;19/03/2022;Werder Bremen;Darmstadt;1;0;H;26;12;10;3;6;1;2;1;0;1;12;13;27
1465;2021;20/03/2022;Regensburg;Paderborn;1;0;H;10;11;3;2;3;5;2;1;0;0;11;9;27
1466;2021;20/03/2022;Holstein Kiel;Ingolstadt;1;0;H;21;17;4;4;5;4;1;5;0;0;12;18;27
1467;2021;20/03/2022;Nurnberg;Dresden;1;1;D;19;11;6;1;11;2;2;1;0;0;11;16;27
1468;2021;01/04/2022;Ingolstadt;Erzgebirge Aue;3;2;H;10;5;5;2;8;2;1;2;0;1;15;18;28
1469;2021;02/04/2022;Hamburg;Paderborn;1;2;A;13;4;6;2;5;0;0;1;0;0;7;11;28
1470;2021;02/04/2022;Hannover;Regensburg;1;1;D;18;11;5;5;5;6;2;2;0;1;12;12;28
1471;2021;02/04/2022;Hansa Rostock;St Pauli;1;0;H;22;11;6;2;2;6;2;0;0;0;11;12;28
1472;2021;02/04/2022;Darmstadt;Holstein Kiel;3;1;H;21;8;5;2;7;3;3;2;0;0;10;8;28
1473;2021;03/04/2022;Werder Bremen;Sandhausen;1;1;D;21;3;8;1;5;1;1;2;0;0;7;17;28
1474;2021;03/04/2022;Heidenheim;Nurnberg;3;1;H;18;11;5;5;5;9;0;1;0;0;10;6;28
1475;2021;03/04/2022;Karlsruhe;Fortuna Dusseldorf;2;2;D;11;11;4;6;2;3;1;1;0;0;8;17;28
1476;2021;05/04/2022;Hamburg;Erzgebirge Aue;4;0;H;20;7;8;6;9;2;0;1;0;0;11;9;28
1477;2021;08/04/2022;Fortuna Dusseldorf;Hansa Rostock;3;0;H;13;6;5;2;4;7;1;4;0;0;12;11;29
1478;2021;08/04/2022;Regensburg;Ingolstadt;1;1;D;17;5;6;2;4;5;2;3;0;0;10;17;29
1479;2021;09/04/2022;Erzgebirge Aue;Hannover;1;3;A;13;12;4;6;7;4;3;1;0;0;11;17;29
1480;2021;09/04/2022;Schalke 04;Heidenheim;3;0;H;21;19;11;7;6;6;2;1;0;0;6;7;29
1481;2021;09/04/2022;St Pauli;Werder Bremen;1;1;D;11;15;4;2;5;4;1;0;0;0;7;8;29
1482;2021;09/04/2022;Nurnberg;Darmstadt;3;1;H;14;18;4;5;4;4;3;0;0;0;10;15;29
1483;2021;10/04/2022;Holstein Kiel;Hamburg;1;0;H;4;16;1;6;1;5;2;3;0;0;7;10;29
1484;2021;10/04/2022;Paderborn;Karlsruhe;2;2;D;13;14;3;6;2;5;2;3;1;0;6;12;29
1485;2021;10/04/2022;Sandhausen;Dresden;2;1;H;10;10;6;3;5;7;6;3;0;0;15;8;29
1486;2021;16/04/2022;Hamburg;Karlsruhe;3;0;H;24;3;6;1;6;2;0;3;0;1;13;7;30
1487;2021;16/04/2022;Sandhausen;St Pauli;1;1;D;7;6;2;3;9;4;1;0;0;0;16;6;30
1488;2021;16/04/2022;Hannover;Fortuna Dusseldorf;0;0;D;11;12;2;1;5;8;0;1;1;0;15;11;30
1489;2021;16/04/2022;Dresden;Holstein Kiel;0;0;D;14;11;3;5;4;3;2;2;0;0;15;16;30
1490;2021;17/04/2022;Werder Bremen;Nurnberg;1;1;D;16;7;6;5;8;2;2;1;0;0;12;9;30
1491;2021;17/04/2022;Ingolstadt;Paderborn;0;1;A;8;15;3;5;2;5;4;1;0;0;12;10;30
1492;2021;17/04/2022;Hansa Rostock;Regensburg;1;1;D;10;10;2;3;4;5;2;2;1;0;16;13;30
1493;2021;17/04/2022;Heidenheim;Erzgebirge Aue;0;2;A;8;10;2;3;6;7;0;1;0;0;14;10;30
1494;2021;17/04/2022;Darmstadt;Schalke 04;2;5;A;21;14;7;8;7;4;3;2;0;0;15;13;30
1495;2021;22/04/2022;Karlsruhe;Ingolstadt;2;2;D;24;11;10;5;9;2;2;5;0;0;13;14;31
1496;2021;22/04/2022;Fortuna Dusseldorf;Dresden;2;2;D;20;9;7;3;3;5;1;4;0;0;12;18;31
1497;2021;23/04/2022;Regensburg;Hamburg;2;4;A;19;17;11;8;4;4;6;2;0;0;21;16;31
1498;2021;23/04/2022;Holstein Kiel;Heidenheim;1;1;D;9;13;6;4;8;10;1;3;0;0;6;7;31
1499;2021;23/04/2022;St Pauli;Darmstadt;1;2;A;22;9;8;4;5;2;3;4;0;0;9;12;31
1500;2021;23/04/2022;Schalke 04;Werder Bremen;1;4;A;18;15;3;7;5;2;2;3;0;0;11;13;31
1501;2021;24/04/2022;Nurnberg;Sandhausen;2;4;A;19;9;8;5;12;6;0;3;0;0;10;14;31
1502;2021;24/04/2022;Erzgebirge Aue;Hansa Rostock;2;2;D;9;12;4;4;2;4;3;2;0;0;17;9;31
1503;2021;24/04/2022;Paderborn;Hannover;3;0;H;15;17;5;4;4;10;1;1;0;0;11;6;31
1504;2021;29/04/2022;Hannover;Karlsruhe;2;0;H;12;11;3;2;1;3;2;1;0;0;14;9;32
1505;2021;29/04/2022;Heidenheim;Fortuna Dusseldorf;1;3;A;14;13;3;8;9;2;1;1;0;0;12;11;32
1506;2021;29/04/2022;Sandhausen;Schalke 04;1;2;A;9;18;3;10;2;6;1;2;1;0;18;8;32
1507;2021;29/04/2022;St Pauli;Nurnberg;1;1;D;15;10;2;2;7;1;2;0;0;0;18;12;32
1508;2021;29/04/2022;Werder Bremen;Holstein Kiel;2;3;A;20;10;7;5;5;2;2;4;0;0;11;13;32
1509;2021;30/04/2022;Darmstadt;Erzgebirge Aue;6;0;H;19;3;9;0;12;2;0;0;0;0;6;8;32
1510;2021;30/04/2022;Ingolstadt;Hamburg;0;4;A;7;19;3;7;0;9;1;2;0;0;10;10;32
1511;2021;30/04/2022;Hansa Rostock;Paderborn;0;0;D;13;13;3;6;4;7;2;1;0;0;13;10;32
1512;2021;30/04/2022;Dresden;Regensburg;1;1;D;11;10;3;3;5;1;0;0;0;0;16;14;32
1513;2021;06/05/2022;Paderborn;Sandhausen;2;0;H;16;12;9;5;7;8;2;5;0;0;4;16;33
1514;2021;06/05/2022;Fortuna Dusseldorf;Darmstadt;2;1;H;8;19;5;7;1;8;1;5;1;1;11;13;33
1515;2021;07/05/2022;Ingolstadt;Hansa Rostock;0;0;D;9;11;4;4;4;4;1;1;0;0;15;13;33
1516;2021;07/05/2022;Regensburg;Heidenheim;0;2;A;20;14;9;4;2;9;3;2;0;0;6;12;33
1517;2021;07/05/2022;Schalke 04;St Pauli;3;2;H;22;5;10;3;4;3;3;5;0;2;13;16;33
1518;2021;07/05/2022;Hamburg;Hannover;2;1;H;21;9;6;3;3;8;1;3;0;0;15;12;33
1519;2021;08/05/2022;Erzgebirge Aue;Werder Bremen;0;3;A;10;12;4;5;6;10;2;2;0;0;9;14;33
1520;2021;08/05/2022;Holstein Kiel;Nurnberg;3;0;H;14;12;7;0;9;3;2;2;0;0;12;10;33
1521;2021;08/05/2022;Karlsruhe;Dresden;2;2;D;14;14;7;5;6;7;1;5;0;0;15;23;33
1522;2021;15/05/2022;Hannover;Ingolstadt;3;2;H;12;17;6;4;6;3;1;4;0;0;10;12;34
1523;2021;15/05/2022;Dresden;Erzgebirge Aue;0;1;A;10;13;4;3;4;3;2;3;0;0;12;18;34
1524;2021;15/05/2022;Darmstadt;Paderborn;3;0;H;12;11;6;4;1;4;3;0;0;1;18;8;34
1525;2021;15/05/2022;Hansa Rostock;Hamburg;2;3;A;12;18;5;6;4;9;2;1;0;0;13;8;34
1526;2021;15/05/2022;Heidenheim;Karlsruhe;2;0;H;15;12;6;4;0;8;1;1;0;0;6;4;34
1527;2021;15/05/2022;Nurnberg;Schalke 04;1;2;A;17;12;5;6;10;3;1;1;0;0;8;17;34
1528;2021;15/05/2022;Sandhausen;Holstein Kiel;3;1;H;16;11;7;3;3;3;3;1;0;0;12;6;34
1529;2021;15/05/2022;St Pauli;Fortuna Dusseldorf;2;0;H;15;9;5;5;7;5;2;2;0;0;11;17;34
1530;2021;15/05/2022;Werder Bremen;Regensburg;2;0;H;10;15;4;5;5;5;2;4;0;0;15;15;34
1531;2022;15/07/2022;Kaiserslautern;Hannover;2;1;H;11;13;4;5;4;3;6;3;0;0;15;16;1
1532;2022;16/07/2022;Magdeburg;Fortuna Dusseldorf;1;2;A;13;16;5;3;6;3;1;2;0;0;12;14;1
1533;2022;16/07/2022;St Pauli;Nurnberg;3;2;H;16;12;7;4;4;4;3;4;0;0;17;10;1
1534;2022;16/07/2022;Sandhausen;Bielefeld;2;1;H;13;14;6;6;5;6;7;3;0;1;21;15;1
1535;2022;16/07/2022;Regensburg;Darmstadt;2;0;H;17;13;4;2;3;5;3;4;0;1;17;12;1
1536;2022;16/07/2022;Greuther Furth;Holstein Kiel;2;2;D;24;4;10;2;12;1;5;2;0;0;14;9;1
1537;2022;17/07/2022;Hansa Rostock;Heidenheim;0;1;A;12;9;4;3;2;4;2;1;0;0;10;11;1
1538;2022;17/07/2022;Paderborn;Karlsruhe;5;0;H;16;8;9;4;2;7;0;2;0;0;9;9;1
1539;2022;17/07/2022;Braunschweig;Hamburg;0;2;A;24;15;8;6;9;4;0;2;0;0;7;15;1
1540;2022;22/07/2022;Darmstadt;Sandhausen;2;1;H;10;7;2;4;8;3;2;3;0;0;11;12;2
1541;2022;22/07/2022;Fortuna Dusseldorf;Paderborn;2;1;H;6;11;4;4;3;1;2;2;0;0;13;9;2
1542;2022;23/07/2022;Holstein Kiel;Kaiserslautern;2;2;D;11;13;2;5;3;4;1;1;0;0;13;10;2
1543;2022;23/07/2022;Nurnberg;Greuther Furth;2;0;H;17;9;10;5;6;6;4;2;0;0;20;10;2
1544;2022;23/07/2022;Heidenheim;Braunschweig;3;0;H;20;15;6;3;7;3;1;0;0;0;9;9;2
1545;2022;23/07/2022;Hannover;St Pauli;2;2;D;14;16;4;5;2;6;1;3;0;0;11;13;2
1546;2022;24/07/2022;Hamburg;Hansa Rostock;0;1;A;17;12;2;2;5;7;1;5;0;0;9;12;2
1547;2022;24/07/2022;Bielefeld;Regensburg;0;3;A;9;13;4;5;4;1;0;0;0;0;10;19;2
1548;2022;24/07/2022;Karlsruhe;Magdeburg;2;3;A;27;15;8;4;9;4;2;3;0;0;13;10;2
1549;2022;05/08/2022;Greuther Furth;Karlsruhe;1;1;D;10;9;3;3;7;3;4;3;0;0;11;16;3
1550;2022;05/08/2022;Sandhausen;Fortuna Dusseldorf;1;0;H;9;13;5;6;5;8;4;1;0;0;18;13;3
1551;2022;06/08/2022;Hamburg;Heidenheim;1;0;H;12;15;4;3;2;15;1;2;0;0;10;13;3
1552;2022;06/08/2022;Hansa Rostock;Bielefeld;2;1;H;17;14;4;4;7;7;1;0;0;0;7;8;3
1553;2022;06/08/2022;Paderborn;Hannover;4;2;H;29;18;11;8;3;3;2;4;0;0;10;9;3
1554;2022;06/08/2022;Regensburg;Nurnberg;0;0;D;7;13;2;1;6;4;3;1;0;0;24;13;3
1555;2022;07/08/2022;Kaiserslautern;St Pauli;2;1;H;10;14;3;4;8;4;1;1;0;0;9;11;3
1556;2022;07/08/2022;Braunschweig;Darmstadt;0;1;A;8;23;3;5;2;5;2;3;0;0;15;12;3
1557;2022;07/08/2022;Magdeburg;Holstein Kiel;1;2;A;9;17;3;6;3;9;4;4;1;0;10;15;3
1558;2022;12/08/2022;Nurnberg;Heidenheim;0;3;A;10;17;3;5;2;6;0;1;0;0;5;11;4
1559;2022;12/08/2022;Kaiserslautern;Paderborn;0;1;A;7;17;2;6;3;3;3;3;1;0;11;9;4
1560;2022;13/08/2022;Darmstadt;Hansa Rostock;4;0;H;13;8;8;1;3;2;3;3;0;0;12;12;4
1561;2022;13/08/2022;Karlsruhe;Sandhausen;3;2;H;28;8;8;2;10;2;2;3;0;0;13;17;4
1562;2022;13/08/2022;Holstein Kiel;Braunschweig;3;0;H;16;18;7;6;4;4;2;2;0;0;9;10;4
1563;2022;13/08/2022;Bielefeld;Hamburg;0;2;A;14;15;5;10;6;4;4;1;0;0;8;8;4
1564;2022;14/08/2022;Fortuna Dusseldorf;Greuther Furth;2;2;D;14;7;4;4;5;2;3;4;0;0;16;16;4
1565;2022;14/08/2022;Hannover;Regensburg;1;0;H;15;15;6;7;5;3;3;2;0;0;18;15;4
1566;2022;14/08/2022;St Pauli;Magdeburg;3;0;H;19;7;8;1;7;3;3;0;0;0;7;8;4
1567;2022;19/08/2022;Magdeburg;Hannover;0;4;A;21;16;5;9;6;4;3;4;0;0;13;20;5
1568;2022;19/08/2022;Hamburg;Darmstadt;1;2;A;15;22;5;7;6;7;3;5;2;1;15;17;5
1569;2022;20/08/2022;Braunschweig;Fortuna Dusseldorf;2;2;D;12;19;6;6;7;6;1;5;0;0;15;10;5
1570;2022;20/08/2022;Sandhausen;Nurnberg;1;2;A;6;17;2;8;4;7;2;3;0;0;21;9;5
1571;2022;20/08/2022;Regensburg;Karlsruhe;0;6;A;6;17;2;8;4;7;3;2;0;0;12;12;5
1572;2022;20/08/2022;Paderborn;Holstein Kiel;7;2;H;17;16;9;6;2;9;1;4;0;0;4;9;5
1573;2022;21/08/2022;Greuther Furth;Kaiserslautern;1;3;A;24;10;7;6;8;3;0;3;0;0;9;11;5
1574;2022;21/08/2022;Heidenheim;Bielefeld;1;1;D;16;6;6;1;6;2;1;4;0;1;10;13;5
1575;2022;21/08/2022;Hansa Rostock;St Pauli;2;0;H;12;14;3;1;3;7;3;2;0;0;16;12;5
1576;2022;26/08/2022;Fortuna Dusseldorf;Regensburg;4;0;H;15;12;9;2;3;3;2;3;0;0;17;14;6
1577;2022;26/08/2022;Bielefeld;Braunschweig;4;1;H;13;18;6;3;4;4;3;3;0;0;13;9;6
1578;2022;27/08/2022;St Pauli;Paderborn;2;2;D;20;13;5;5;7;2;2;1;0;0;8;9;6
1579;2022;27/08/2022;Karlsruhe;Hansa Rostock;2;0;H;21;10;10;3;8;2;2;4;0;0;10;12;6
1580;2022;27/08/2022;Darmstadt;Heidenheim;2;2;D;16;8;6;4;12;2;2;6;0;0;8;18;6
1581;2022;27/08/2022;Nurnberg;Hamburg;0;2;A;16;12;5;3;4;6;1;2;0;0;7;13;6
1582;2022;28/08/2022;Holstein Kiel;Sandhausen;1;0;H;8;11;3;3;7;5;2;2;0;0;11;9;6
1583;2022;28/08/2022;Hannover;Greuther Furth;2;1;H;11;16;6;5;2;5;4;0;0;0;12;13;6
1584;2022;28/08/2022;Kaiserslautern;Magdeburg;4;4;D;12;13;4;5;5;5;1;3;0;0;5;10;6
1585;2022;02/09/2022;Heidenheim;Fortuna Dusseldorf;2;1;H;15;15;3;4;8;5;1;4;0;0;12;9;7
1586;2022;02/09/2022;Braunschweig;Nurnberg;4;2;H;18;15;8;5;9;3;4;1;0;0;13;7;7
1587;2022;03/09/2022;Hamburg;Karlsruhe;1;0;H;16;11;5;7;5;4;1;2;0;0;8;17;7
1588;2022;03/09/2022;Regensburg;Holstein Kiel;0;0;D;8;11;2;3;6;9;2;0;0;0;12;12;7
1589;2022;03/09/2022;Paderborn;Magdeburg;1;0;H;26;6;13;2;8;2;2;4;0;1;11;10;7
1590;2022;03/09/2022;Greuther Furth;St Pauli;2;2;D;10;15;5;4;6;6;1;5;0;0;13;13;7
1591;2022;04/09/2022;Sandhausen;Kaiserslautern;0;0;D;11;11;3;2;2;7;3;3;0;0;14;4;7
1592;2022;04/09/2022;Hansa Rostock;Hannover;0;1;A;16;11;4;4;10;3;4;2;0;0;19;11;7
1593;2022;04/09/2022;Darmstadt;Bielefeld;1;1;D;14;12;2;5;9;4;0;3;0;0;14;16;7
1594;2022;09/09/2022;Nurnberg;Bielefeld;1;0;H;20;6;6;3;9;1;1;2;0;0;8;8;8
1595;2022;09/09/2022;Holstein Kiel;Hamburg;2;3;A;22;12;9;7;10;4;0;2;0;0;11;10;8
1596;2022;10/09/2022;Hannover;Braunschweig;1;1;D;11;14;4;6;5;4;3;5;0;0;12;18;8
1597;2022;10/09/2022;Karlsruhe;Heidenheim;0;0;D;13;10;3;1;6;7;1;1;0;0;6;16;8
1598;2022;10/09/2022;Paderborn;Regensburg;3;0;H;23;6;11;1;8;2;2;2;0;1;8;13;8
1599;2022;10/09/2022;Fortuna Dusseldorf;Hansa Rostock;3;1;H;12;10;4;3;1;1;2;0;0;0;13;11;8
1600;2022;11/09/2022;Kaiserslautern;Darmstadt;3;3;D;14;8;8;4;3;0;1;3;0;0;13;18;8
1601;2022;11/09/2022;Magdeburg;Greuther Furth;2;1;H;13;5;5;2;6;3;0;4;0;0;16;13;8
1602;2022;11/09/2022;St Pauli;Sandhausen;1;1;D;22;6;5;3;11;1;0;2;0;0;6;12;8
1603;2022;16/09/2022;Braunschweig;Karlsruhe;2;1;H;15;8;10;2;4;2;3;1;0;0;9;15;9
1604;2022;16/09/2022;Sandhausen;Hannover;2;3;A;20;14;10;6;9;2;2;2;0;0;10;12;9
1605;2022;17/09/2022;Hansa Rostock;Magdeburg;3;1;H;17;17;7;5;5;9;2;2;0;0;16;13;9
1606;2022;17/09/2022;Darmstadt;Nurnberg;2;0;H;6;11;5;1;5;3;1;3;0;0;12;13;9
1607;2022;17/09/2022;Bielefeld;Holstein Kiel;4;2;H;12;32;7;8;3;6;3;2;0;0;10;7;9
1608;2022;17/09/2022;Hamburg;Fortuna Dusseldorf;2;0;H;19;4;10;0;8;3;2;3;0;0;13;12;9
1609;2022;18/09/2022;Regensburg;St Pauli;2;0;H;7;14;4;4;1;5;2;5;0;0;11;12;9
1610;2022;18/09/2022;Heidenheim;Kaiserslautern;2;2;D;12;9;6;3;5;3;1;2;0;1;4;8;9
1611;2022;18/09/2022;Greuther Furth;Paderborn;2;1;H;10;16;4;5;5;4;5;4;0;0;17;13;9
1612;2022;01/10/2022;Holstein Kiel;Hansa Rostock;1;1;D;15;13;7;4;12;4;2;3;0;0;9;13;10
1613;2022;01/10/2022;St Pauli;Heidenheim;0;0;D;11;8;5;5;2;5;2;5;0;0;10;16;10
1614;2022;01/10/2022;Greuther Furth;Sandhausen;1;1;D;12;6;4;4;8;0;1;5;0;1;7;22;10
1615;2022;01/10/2022;Fortuna Dusseldorf;Bielefeld;4;1;H;20;12;10;2;12;5;1;2;0;0;10;11;10
1616;2022;02/10/2022;Magdeburg;Regensburg;1;0;H;14;9;5;5;5;7;1;4;0;0;6;17;10
1617;2022;02/10/2022;Karlsruhe;Nurnberg;3;0;H;20;12;7;6;8;3;2;2;0;0;15;13;10
1618;2022;02/10/2022;Kaiserslautern;Braunschweig;1;1;D;19;10;10;3;9;8;2;1;0;0;14;11;10
1619;2022;30/09/2022;Paderborn;Darmstadt;1;2;A;17;13;6;6;7;2;0;2;0;0;12;12;10
1620;2022;30/09/2022;Hannover;Hamburg;1;2;A;8;18;4;7;5;5;3;4;0;0;12;13;10
